Subj,Age,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,Time to respond ,NameLength,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
5,5,2,Unpred,Same,1695.596344,5195.650646,6202.123299,651,4506.526955,1006.472653,355.472653,
5,5,2,Unpred,Same,1493.994548,5182.522564,6429.272125,980,4935.277576,1246.74956,266.74956,
5,5,2,Unpred,Same,1477.079225,5310.870701,6399.084466,923,4922.005241,1088.213765,165.213765,
5,5,2,Unpred,Same,1450.341846,5523.724253,22846.64408,1229,21396.30223,17322.91983,0,
5,5,2,Unpred,Same,1462.997154,5100.094479,8974.915769,572,7511.918615,3874.82129,0,
6,5,2,Unpred,Same,1495.825178,5423.242471,7008.295396,725,5512.470218,1585.052926,860.052926,
6,5,2,Unpred,Same,1485.106056,5187.903497,6208.877735,445,4723.77168,1020.974239,575.974239,
6,5,2,Unpred,Same,1676.916268,5233.067142,6399.684112,651,4722.767843,1166.61697,515.61697,
6,5,2,Unpred,Same,1593.230214,5625.959069,6684.620456,804,5091.390242,1058.661387,254.661387,
6,5,2,Unpred,Same,1476.650914,5569.1773,7055.201257,1273,5578.550344,1486.023957,213.023957,
6,5,2,Unpred,Same,1499.421822,5178.515459,6362.08608,980,4862.664259,1183.570622,203.570622,
6,5,2,Unpred,Same,1469.297821,5299.406995,6345.052514,923,4875.754693,1045.645519,122.645519,
7,5,2,Unpred,Same,1478.553293,4017.289692,7015.559979,469,5537.006686,2998.270287,,
7,5,2,Unpred,Same,1628.892517,5344.999859,8351.966789,1108,6723.074272,3006.96693,1898.96693,
7,5,2,Unpred,Same,1628.535287,5234.410634,7313.543014,922,5685.007727,2079.132381,1157.132381,
7,5,2,Unpred,Same,1467.482515,5454.190544,7541.249234,931,6073.766719,2087.05869,1156.05869,
7,5,2,Unpred,Same,3875.418074,5398.371584,7283.215038,860,3407.796964,1884.843454,1024.843454,
7,5,2,Unpred,Same,1464.035497,5330.469189,6912.192063,558,5448.156566,1581.722874,1023.722874,
7,5,2,Unpred,Same,1458.973405,5105.21542,6590.949424,572,5131.976019,1485.734004,913.734004,
7,5,2,Unpred,Same,1301.04045,5261.411174,6420.884789,551,5119.844339,1159.473616,608.473616,
7,5,2,Unpred,Same,1484.386083,5346.096753,6410.347725,595,4925.961642,1064.250972,469.250972,
7,5,2,Unpred,Same,1475.943812,5466.594512,6410.441359,531,4934.497547,943.846846,412.846846,
7,5,2,Unpred,Same,1424.928448,5229.769586,6164.719866,553,4739.791418,934.95028,381.95028,
7,5,2,Unpred,Same,1500.266078,5253.947477,6477.775475,980,4977.509397,1223.827999,243.827999,
7,5,2,Unpred,Same,1655.938536,5361.105585,6903.600021,1302,5247.661485,1542.494437,240.494437,
7,5,2,Unpred,Same,1661.147929,5556.458192,6362.19909,739,4701.051161,805.740899,66.740899,
7,5,2,Unpred,Same,1467.529898,5423.608892,6646.120827,1177,5178.59093,1222.511935,45.511935,
7,5,2,Unpred,Same,1391.558135,5561.672661,10875.22577,590,9483.667637,5313.553112,0,
7,5,2,Unpred,Same,1463.477536,5605.050868,6740.643556,1229,5277.16602,1135.592688,-93.407312,
8,5,2,Unpred,Same,1673.349252,5380.705583,9483.765239,1108,7810.415987,4103.059656,,
8,5,2,Unpred,Same,1680.572978,5363.043428,9481.173267,1302,7800.600289,4118.12984,,
8,5,2,Unpred,Same,1521.683368,5371.940045,8715.835422,595,7194.152054,3343.895377,,
8,5,2,Unpred,Same,1495.322036,5371.036935,8449.355945,558,6954.033909,3078.319011,,
8,5,2,Unpred,Same,1504.22111,5523.161872,8371.49843,531,6867.27732,2848.336558,,
8,5,2,Unpred,Same,1654.283038,5224.296611,7982.371536,651,6328.088498,2758.074925,,
8,5,2,Unpred,Same,1477.040557,5343.065309,8269.173623,923,6792.133066,2926.108314,,
8,5,2,Unpred,Same,1468.878162,5266.07371,7579.307779,551,6110.429616,2313.234069,1762.234069,
8,5,2,Unpred,Same,1490.55919,5446.354422,8366.988286,1177,6876.429096,2920.633863,1743.633863,
8,5,2,Unpred,Same,1501.793396,5212.881408,6528.097702,445,5026.304306,1315.216293,870.216293,
8,5,2,Unpred,Same,1474.497168,5569.158812,7565.176025,1273,6090.678857,1996.017213,723.017213,
8,5,2,Unpred,Same,1466.533325,5275.669759,6307.62704,553,4841.093715,1031.957281,478.957281,
8,5,2,Unpred,Same,1466.974735,5091.499114,6070.537308,572,4603.562573,979.038194,407.038194,
8,5,2,Unpred,Same,1476.515412,5636.56498,7079.034274,1229,5602.518863,1442.469295,213.469295,
8,5,2,Unpred,Same,1489.412229,5436.564929,11060.10472,725,9570.692488,5623.539789,0,
8,5,2,Unpred,Same,1543.631917,5413.896184,16504.83873,860,14961.20682,11090.94255,0,
8,5,2,Unpred,Same,1473.353268,5151.537811,10203.04935,980,8729.696087,5051.511544,0,
8,5,2,Unpred,Same,1510.53405,5577.572824,10679.31438,469,9168.780333,5101.741559,0,
8,5,2,Unpred,Same,1667.496255,5385.916813,9765.695794,861,8098.199539,4379.778981,0,
8,5,2,Unpred,Same,1648.539846,5402.960591,9897.548945,922,8249.009098,4494.588354,0,
8,5,2,Unpred,Same,1480.010736,5376.076214,12794.32957,931,11314.31884,7418.253359,0,
8,5,2,Unpred,Same,1500.498957,5585.881391,12863.43918,590,11362.94022,7277.557788,0,
9,5,2,Unpred,Same,1645.179406,5390.753955,9105.280743,861,7460.101337,3714.526788,,
9,5,2,Unpred,Same,1705.325518,5589.15521,8659.867848,739,6954.54233,3070.712638,,
9,5,2,Unpred,Same,1471.962207,5174.354207,7438.692662,445,5966.730456,2264.338455,1819.338455,
9,5,2,Unpred,Same,1511.86778,5440.317117,7915.88953,725,6404.02175,2475.572413,1750.572413,
9,5,2,Unpred,Same,1671.129459,5229.893795,7373.333463,651,5702.204004,2143.439669,1492.439669,
9,5,2,Unpred,Same,1652.743963,5400.479602,7527.572803,804,5874.82884,2127.093201,1323.093201,
9,5,2,Unpred,Same,1487.557621,5413.848573,7453.271685,931,5965.714064,2039.423112,1108.423112,
9,5,2,Unpred,Same,1453.773186,5249.509398,6812.052902,551,5358.279715,1562.543504,1011.543504,
9,5,2,Unpred,Same,1474.661986,5331.982854,6782.215894,558,5307.553908,1450.23304,892.23304,
9,5,2,Unpred,Same,1649.329201,5351.831293,7230.023623,1108,5580.694422,1878.19233,770.19233,
9,5,2,Unpred,Same,1475.189466,5182.740189,6863.588744,980,5388.399277,1680.848555,700.848555,
9,5,2,Unpred,Same,1474.222903,5293.420877,6555.531051,595,5081.308148,1262.110174,667.110174,
9,5,2,Unpred,Same,1450.955007,5095.395666,6280.936603,572,4829.981596,1185.540937,613.540937,
9,5,2,Unpred,Same,1452.688585,5290.340374,6802.375179,923,5349.686594,1512.034805,589.034805,
9,5,2,Unpred,Same,1438.352037,5527.24812,6643.694528,590,5205.342492,1116.446409,526.446409,
9,5,2,Unpred,Same,1634.516262,5374.254908,6748.748402,922,5114.23214,1374.493495,452.493495,
9,5,2,Unpred,Same,1453.564785,5246.28659,6186.472265,553,4732.907481,940.185675,387.185675,
9,5,2,Unpred,Same,1483.506152,5411.627853,6576.28148,860,5092.775328,1164.653627,304.653627,
9,5,2,Unpred,Same,1471.006023,5445.681078,6891.017461,1177,5420.011438,1445.336383,268.336383,
9,5,2,Unpred,Same,1443.386009,5446.311899,6224.099844,531,4780.713835,777.787945,246.787945,
9,5,2,Unpred,Same,1631.976131,5371.388406,6868.628429,1302,5236.652298,1497.240023,195.240023,
9,5,2,Unpred,Same,1486.530854,5594.405079,6192.569221,469,4706.038366,598.164142,129.164142,
9,5,2,Unpred,Same,1534.932721,5537.574689,6883.350324,1273,5348.417604,1345.775636,72.775636,
9,5,2,Unpred,Same,1471.063397,5639.72967,6923.74924,1229,5452.685842,1284.019569,55.019569,
10,5,2,Unpred,Same,1496.985409,5180.767626,6974.416663,980,5477.431253,1793.649037,813.649037,
10,5,2,Unpred,Same,1493.537889,5604.036066,6820.154482,469,5326.616593,1216.118416,747.118416,
10,5,2,Unpred,Same,1479.57357,5577.175601,6746.934423,590,5267.360853,1169.758821,579.758821,
10,5,2,Unpred,Same,1501.630794,5348.649108,6499.695098,595,4998.064304,1151.04599,556.04599,
10,5,2,Unpred,Same,1481.698225,5269.92243,6369.646323,553,4887.948098,1099.723893,546.723893,
10,5,2,Unpred,Same,1477.211628,5396.579436,6759.172395,860,5281.960767,1362.592959,502.592959,
10,5,2,Unpred,Same,1662.586826,5405.93312,6599.104452,922,4936.517626,1193.171331,271.171331,
10,5,2,Unpred,Same,1476.733659,5474.78127,6267.948243,531,4791.214584,793.166973,262.166973,
10,5,2,Unpred,Same,1625.957094,5533.018234,6497.827015,739,4871.869921,964.808781,225.808781,
10,5,2,Unpred,Same,1656.508853,5387.515306,6846.343754,1302,5189.834901,1458.828448,156.828448,
10,5,2,Unpred,Same,1667.105986,5404.793617,6362.395433,861,4695.289447,957.601816,96.601816,
10,5,2,Unpred,Same,1475.080201,5369.524032,6372.601307,931,4897.521105,1003.077275,72.077275,
11,5,2,Unpred,Same,1631.033412,5333.47638,8194.072424,804,6563.039012,2860.596044,,
11,5,2,Unpred,Same,1477.314272,5110.077194,6971.114587,572,5493.800315,1861.037394,1289.037394,
11,5,2,Unpred,Same,1483.252218,5411.970794,7421.061773,725,5937.809555,2009.090978,1284.090978,
11,5,2,Unpred,Same,1485.38442,5270.437788,6944.402381,551,5459.017962,1673.964593,1122.964593,
11,5,2,Unpred,Same,1436.614581,5440.058499,7042.179732,531,5605.565151,1602.121233,1071.121233,
11,5,2,Unpred,Same,1490.386072,5356.586914,6902.941699,595,5412.555627,1546.354785,951.354785,
11,5,2,Unpred,Same,1640.766769,5375.347869,7555.971592,1302,5915.204823,2180.623722,878.623722,
11,5,2,Unpred,Same,1648.381697,5353.418247,7222.426224,1108,5574.044527,1869.007977,761.007977,
11,5,2,Unpred,Same,1452.43393,5371.042754,6977.746188,860,5525.312258,1606.703434,746.703434,
11,5,2,Unpred,Same,1458.849711,5247.057601,6490.521284,553,5031.671573,1243.463683,690.463683,
11,5,2,Unpred,Same,1514.036317,5431.491634,6656.147921,558,5142.111603,1224.656287,666.656287,
11,5,2,Unpred,Same,1487.074314,5185.683881,6295.948514,445,4808.8742,1110.264633,665.264633,
11,5,2,Unpred,Same,1647.450372,5218.439292,6524.344781,651,4876.894408,1305.905489,654.905489,
11,5,2,Unpred,Same,1517.222319,5465.050684,7112.37468,1177,5595.152361,1647.323997,470.323997,
11,5,2,Unpred,Same,1517.90177,5198.719104,6648.684486,980,5130.782716,1449.965381,469.965381,
11,5,2,Unpred,Same,1467.876154,5292.826594,6578.806021,923,5110.929867,1285.979428,362.979428,
11,5,2,Unpred,Same,1480.695246,5570.201812,7155.984484,1273,5675.289238,1585.782672,312.782672,
11,5,2,Unpred,Same,1507.452775,5659.309569,6878.543878,1229,5371.091103,1219.234309,-9.765691,
12,5,2,Unpred,Same,1652.50676,5397.621832,7083.206275,922,5430.699515,1685.584443,763.584443,
12,5,2,Unpred,Same,1451.345554,5584.103632,6813.110557,469,5361.765003,1229.006925,760.006925,
12,5,2,Unpred,Same,1490.31291,5445.197472,6731.526212,725,5241.213303,1286.328741,561.328741,
12,5,2,Unpred,Same,1483.654536,5569.418765,6655.487288,590,5171.832752,1086.068523,496.068523,
12,5,2,Unpred,Same,1490.231487,5356.37371,6337.609869,595,4847.378382,981.236159,386.236159,
12,5,2,Unpred,Same,1480.900624,5373.272987,6560.188411,931,5079.287787,1186.915425,255.915425,
12,5,2,Unpred,Same,1677.436249,5382.359136,6423.887788,804,4746.451539,1041.528651,237.528651,
12,5,2,Unpred,Same,1458.424847,5245.768907,6028.387636,553,4569.962789,782.618729,229.618729,
12,5,2,Unpred,Same,1651.503828,5217.07814,6084.644952,651,4433.141124,867.566812,216.566812,
12,5,2,Unpred,Same,1513.688359,5432.872282,6494.821813,860,4981.133454,1061.94953,201.94953,
12,5,2,Unpred,Same,1478.55785,5347.013859,6103.132572,558,4624.574721,756.118713,198.118713,
12,5,2,Unpred,Same,1677.844776,5410.364445,6467.785293,861,4789.940517,1057.420847,196.420847,
12,5,2,Unpred,Same,1458.914124,5091.520431,5850.183169,572,4391.269045,758.662738,186.662738,
12,5,2,Unpred,Same,1586.686673,5555.122501,6468.16447,739,4881.477798,913.04197,174.04197,
12,5,2,Unpred,Same,1496.079988,5194.688347,5797.991553,445,4301.911565,603.303205,158.303205,
12,5,2,Unpred,Same,1477.979215,5462.287591,6125.188767,531,4647.209552,662.901176,131.901176,
12,5,2,Unpred,Same,1638.652928,5350.276412,6576.873053,1108,4938.220125,1226.59664,118.59664,
12,5,2,Unpred,Same,1492.055525,5441.25327,6686.548923,1177,5194.493398,1245.295654,68.295654,
12,5,2,Unpred,Same,1469.050428,5558.442926,6868.870875,1273,5399.820446,1310.427949,37.427949,
12,5,2,Unpred,Same,1479.559013,5304.104092,6261.815449,923,4782.256436,957.711357,34.711357,
12,5,2,Unpred,Same,1493.081321,5174.893007,6178.23357,980,4685.152249,1003.340563,23.340563,
12,5,2,Unpred,Same,1607.860613,5339.780379,6555.154964,1302,4947.294351,1215.374584,-86.625416,
12,5,2,Unpred,Same,1482.130627,5633.277657,6669.866327,1229,5187.735701,1036.588671,-192.411329,
13,5,2,Unpred,Same,1484.610024,5617.113444,8481.412067,469,6996.802043,2864.298623,,
13,5,2,Unpred,Same,1665.793614,5371.609201,7351.781927,804,5685.988313,1980.172726,1176.172726,
13,5,2,Unpred,Same,1694.42286,5411.106831,7169.98267,861,5475.55981,1758.875839,897.875839,
13,5,2,Unpred,Same,1504.102636,5434.855206,6929.988323,725,5425.885687,1495.133117,770.133117,
13,5,2,Unpred,Same,1491.846812,5441.144309,7380.967325,1177,5889.120513,1939.823016,762.823016,
13,5,2,Unpred,Same,1467.738281,5256.730051,6414.940603,553,4947.202322,1158.210552,605.210552,
13,5,2,Unpred,Same,1489.675184,5188.984419,6111.565688,445,4621.890504,922.581269,477.581269,
13,5,2,Unpred,Same,1494.241347,5388.206493,6422.586643,558,4928.345296,1034.38015,476.38015,
13,5,2,Unpred,Same,1558.649118,5498.123737,6822.794793,860,5264.145676,1324.671057,464.671057,
13,5,2,Unpred,Same,1493.800594,5358.079753,6364.55092,595,4870.750327,1006.471168,411.471168,
13,5,2,Unpred,Same,1625.655248,5197.149902,6230.844106,651,4605.188858,1033.694204,382.694204,
13,5,2,Unpred,Same,1476.536038,5259.138054,6189.75974,551,4713.223702,930.621686,379.621686,
13,5,2,Unpred,Same,1646.35545,5378.198421,7042.80474,1302,5396.44929,1664.606318,362.606318,
13,5,2,Unpred,Same,1490.164667,5122.125715,6039.64988,572,4549.485213,917.524165,345.524165,
13,5,2,Unpred,Same,1489.037124,5176.179936,6440.066705,980,4951.029582,1263.88677,283.88677,
13,5,2,Unpred,Same,1484.033243,5494.26337,6157.896923,531,4673.86368,663.633553,132.633553,
13,5,2,Unpred,Same,1478.594634,5303.958534,6300.785243,923,4822.190609,996.826709,73.826709,
13,5,2,Unpred,Same,2997.678968,6523.137752,7294.250902,739,4296.571935,771.11315,32.11315,
13,5,2,Unpred,Same,1479.026432,5612.543384,6846.804796,1229,5367.778364,1234.261412,5.261412,
13,5,2,Unpred,Same,1627.831503,5333.869761,6443.173243,1108,4815.34174,1109.303482,1.303482,
13,5,2,Unpred,Same,1476.239663,5565.878685,6419.6003,1273,4943.360637,853.721615,-419.278385,
14,5,2,Unpred,Same,1492.774598,5201.237487,8967.544568,980,7474.769971,3766.307082,,
14,5,2,Unpred,Same,1472.68653,5416.62227,8460.133247,860,6987.446716,3043.510977,,
14,5,2,Unpred,Same,1673.34583,5375.586656,8221.320527,804,6547.974696,2845.73387,,
14,5,2,Unpred,Same,1479.361738,5268.388651,7625.161572,553,6145.799834,2356.772922,1803.772922,
14,5,2,Unpred,Same,1458.730202,5284.091875,7314.024075,923,5855.293873,2029.9322,1106.9322,
14,5,2,Unpred,Same,1514.611259,5447.986959,7227.682795,725,5713.071536,1779.695836,1054.695836,
14,5,2,Unpred,Same,1477.281938,5568.71008,7707.17632,1273,6229.894382,2138.46624,865.46624,
14,5,2,Unpred,Same,1485.907783,5184.114889,6364.798446,445,4878.890663,1180.683557,735.683557,
14,5,2,Unpred,Same,1644.051236,5216.676498,6591.469616,651,4947.418379,1374.793118,723.793118,
14,5,2,Unpred,Same,1438.269477,5441.575879,6655.957357,531,5217.68788,1214.381478,683.381478,
14,5,2,Unpred,Same,1646.887101,5335.738205,7304.973117,1302,5658.086016,1969.234912,667.234912,
14,5,2,Unpred,Same,1482.569134,5315.24119,6494.497676,595,5011.928543,1179.256486,584.256486,
15,5,2,Unpred,Same,1494.317347,5181.296039,7309.1647,980,5814.847352,2127.868661,1147.868661,
15,5,2,Unpred,Same,1666.60579,5382.704722,6883.812395,804,5217.206606,1501.107673,697.107673,
15,5,2,Unpred,Same,1498.082695,5429.39521,6662.682941,725,5164.600245,1233.287731,508.287731,
15,5,2,Unpred,Same,1490.775891,5378.591785,6469.349775,595,4978.573884,1090.757991,495.757991,
15,5,2,Unpred,Same,1467.68072,5497.863545,6450.814334,531,4983.133614,952.950789,421.950789,
15,5,2,Unpred,Same,1618.580936,5337.609283,6986.423707,1302,5367.842771,1648.814424,346.814424,
15,5,2,Unpred,Same,1491.225928,5188.563545,5945.945874,445,4454.719945,757.382328,312.382328,
15,5,2,Unpred,Same,1528.441446,5462.285024,6624.106216,860,5095.66477,1161.821191,301.821191,
15,5,2,Unpred,Same,1645.787287,5214.201271,6125.341948,651,4479.554661,911.140676,260.140676,
15,5,2,Unpred,Same,1480.916054,5270.145676,6020.512576,553,4539.596522,750.366901,197.366901,
15,5,2,Unpred,Same,1476.043949,5566.197485,6858.742996,1273,5382.699047,1292.545511,19.545511,
15,5,2,Unpred,Same,1475.183738,5303.215199,6239.535025,923,4764.351286,936.319825,13.319825,
16,5,2,Unpred,Same,1479.984031,5267.871168,6748.872072,553,5268.888041,1481.000904,928.000904,
16,5,2,Unpred,Same,1474.056914,5295.504315,7031.800445,923,5557.743531,1736.29613,813.29613,
16,5,2,Unpred,Same,1495.040899,5502.733797,6828.507472,531,5333.466573,1325.773675,794.773675,
16,5,2,Unpred,Same,1449.541305,5134.955249,6714.354781,980,5264.813475,1579.399532,599.399532,
16,5,2,Unpred,Same,1484.053533,5573.960595,7377.372094,1273,5893.318561,1803.411499,530.411499,
16,5,2,Unpred,Same,1494.246238,5413.480381,6663.350122,860,5169.103884,1249.869741,389.869741,
16,5,2,Unpred,Same,1492.874964,5358.40653,6250.801033,595,4757.926069,892.394503,297.394503,
16,5,2,Unpred,Same,1625.029536,5360.975485,6953.948948,1302,5328.919412,1592.973464,290.973464,
16,5,2,Unpred,Same,1473.758146,5171.836904,5887.26798,445,4413.509834,715.431075,270.431075,
16,5,2,Unpred,Same,1654.774543,5340.967272,6406.500963,804,4751.72642,1065.533691,261.533691,
16,5,2,Unpred,Same,1646.253152,5218.163616,6107.42568,651,4461.172528,889.262064,238.262064,
16,5,2,Unpred,Same,1474.912459,5405.312889,6271.593656,725,4796.681197,866.280766,141.280766,
17,5,2,Unpred,Same,1660.435602,5377.919314,7945.227364,1302,6284.791762,2567.30805,1265.30805,
17,5,2,Unpred,Same,1489.849336,5408.773552,7066.71276,860,5576.863424,1657.939208,797.939208,
17,5,2,Unpred,Same,1503.941652,5293.041574,6393.727551,553,4889.785899,1100.685976,547.685976,
17,5,2,Unpred,Same,1509.128173,5438.626783,6701.102134,725,5191.973961,1262.475351,537.475351,
17,5,2,Unpred,Same,1653.151956,5335.661398,6477.934509,804,4824.782553,1142.273111,338.273111,
17,5,2,Unpred,Same,1495.851244,5201.647568,6513.824834,980,5017.97359,1312.177266,332.177266,
17,5,2,Unpred,Same,1645.07004,5214.459042,6110.061151,651,4464.991111,895.602109,244.602109,
17,5,2,Unpred,Same,1481.491017,5181.490284,5827.612331,445,4346.121314,646.122047,201.122047,
17,5,2,Unpred,Same,1483.24942,5347.337454,6129.823932,595,4646.574512,782.486477,187.486477,
17,5,2,Unpred,Same,1460.439447,5464.743192,6079.363304,531,4618.923857,614.620112,83.620112,
17,5,2,Unpred,Same,1469.499237,5295.202681,6112.635901,923,4643.136664,817.43322,-105.56678,
17,5,2,Unpred,Same,1448.779147,5580.239558,6534.200793,1273,5085.421646,953.961235,-319.038765,
18,5,2,Unpred,Same,1494.138854,5447.800768,7994.712133,725,6500.573279,2546.911365,1821.911365,
18,5,2,Unpred,Same,1481.491456,5270.672994,7491.427913,553,6009.936457,2220.754919,1667.754919,
18,5,2,Unpred,Same,1644.470099,5377.650474,7815.630522,1302,6171.160422,2437.980047,1135.980047,
18,5,2,Unpred,Same,1460.478585,5463.128615,6941.781206,531,5481.302622,1478.652592,947.652592,
18,5,2,Unpred,Same,1450.644414,5316.73607,6822.932147,595,5372.287733,1506.196077,911.196077,
18,5,2,Unpred,Same,1645.790438,5216.176396,6620.151531,651,4974.361093,1403.975135,752.975135,
18,5,2,Unpred,Same,1489.212157,5188.229341,6252.142042,445,4762.929885,1063.912701,618.912701,
18,5,2,Unpred,Same,1452.78165,5135.970376,6628.191903,980,5175.410253,1492.221527,512.221527,
18,5,2,Unpred,Same,1495.049581,5437.449459,6792.554437,860,5297.504856,1355.104979,495.104979,
18,5,2,Unpred,Same,1480.867074,5306.046514,6705.962817,923,5225.095743,1399.916303,476.916303,
18,5,2,Unpred,Same,1475.807164,5565.86318,7090.209695,1273,5614.402531,1524.346515,251.346515,
18,5,2,Unpred,Same,1664.287595,5373.351592,6293.741661,804,4629.454066,920.390069,116.390069,
19,5,2,Unpred,Same,1514.239217,5461.156285,9159.784197,1177,7645.54498,3698.627911,,
19,5,2,Unpred,Same,1489.835936,5355.866162,8174.783899,595,6684.947964,2818.917737,,
19,5,2,Unpred,Same,1531.215482,5450.38796,8236.053363,860,6704.837882,2785.665404,1925.665404,
19,5,2,Unpred,Same,1471.962105,5181.08857,7824.267872,980,6352.305767,2643.179302,1663.179302,
19,5,2,Unpred,Same,1658.2263,5232.038457,6997.182567,651,5338.956267,1765.14411,1114.14411,
19,5,2,Unpred,Same,1487.020462,5355.684617,6936.454752,558,5449.43429,1580.770136,1022.770136,
19,5,2,Unpred,Same,1491.897135,5419.803079,7149.362816,725,5657.465681,1729.559737,1004.559737,
19,5,2,Unpred,Same,1495.192807,5140.123066,6704.309423,572,5209.116616,1564.186357,992.186357,
19,5,2,Unpred,Same,1459.299779,5244.509969,6785.783216,551,5326.483437,1541.273247,990.273247,
19,5,2,Unpred,Same,1481.887808,5329.203847,7117.496747,923,5635.608938,1788.2929,865.2929,
19,5,2,Unpred,Same,1477.084173,5266.101231,6428.390034,553,4951.305861,1162.288803,609.288803,
19,5,2,Unpred,Same,1654.062569,5360.061336,6847.173632,1108,5193.111064,1487.112296,379.112296,
19,5,2,Unpred,Same,2122.357231,6413.446147,7742.220655,1229,5619.863424,1328.774508,99.774508,
19,5,2,Unpred,Same,1637.110869,5342.245458,9198.479781,804,7561.368912,3856.234323,0,
19,5,2,Unpred,Same,1669.525784,5362.313795,6637.739369,1302,4968.213585,1275.425574,-26.574426,
20,5,2,Unpred,Same,1504.108698,5360.426963,7777.912616,595,6273.803917,2417.485653,1822.485653,
20,5,2,Unpred,Same,1505.328933,5490.651427,7658.9805,531,6153.651567,2168.329073,1637.329073,
20,5,2,Unpred,Same,1495.477091,5414.999393,7823.59841,860,6328.121319,2408.599018,1548.599018,
20,5,2,Unpred,Same,1496.089824,5194.475555,7166.817262,445,5670.727438,1972.341707,1527.341707,
20,5,2,Unpred,Same,1492.616611,5417.810403,7374.013491,725,5881.39688,1956.203088,1231.203088,
20,5,2,Unpred,Same,1521.100808,5198.796508,6889.877442,980,5368.776635,1691.080935,711.080935,
20,5,2,Unpred,Same,1640.716649,5379.19234,7321.522931,1302,5680.806283,1942.330591,640.330591,
20,5,2,Unpred,Same,1640.041657,5209.794124,6460.696674,651,4820.655017,1250.90255,599.90255,
20,5,2,Unpred,Same,1500.091611,5325.396971,6631.528122,923,5131.43651,1306.131151,383.131151,
20,5,2,Unpred,Same,1665.099831,5401.206076,6538.271364,804,4873.171533,1137.065289,333.065289,
20,5,2,Unpred,Same,1438.283041,5227.19897,6080.294768,553,4642.011727,853.095799,300.095799,
20,5,2,Unpred,Same,1477.153302,5567.176895,7050.735017,1273,5573.581715,1483.558122,210.558122,
21,5,2,Unpred,Same,1660.58162,5362.837804,8347.372484,804,6686.790864,2984.53468,,
21,5,2,Unpred,Same,1482.173304,5267.193088,7732.478014,551,6250.30471,2465.284927,1914.284927,
21,5,2,Unpred,Same,1459.64063,5092.44055,6902.070731,572,5442.430101,1809.630181,1237.630181,
21,5,2,Unpred,Same,1499.099129,5504.052771,6627.220963,531,5128.121835,1123.168192,592.168192,
21,5,2,Unpred,Same,1504.93649,5366.790457,6503.434141,558,4998.497651,1136.643683,578.643683,
21,5,2,Unpred,Same,1491.872931,5411.693658,6729.328943,860,5237.456011,1317.635285,457.635285,
21,5,2,Unpred,Same,1491.887866,5190.85278,6081.412307,445,4589.524441,890.559527,445.559527,
21,5,2,Unpred,Same,1494.556827,5425.282166,6558.674597,725,5064.11777,1133.392431,408.392431,
21,5,2,Unpred,Same,1459.892256,5617.326791,7237.832065,1229,5777.939808,1620.505274,391.505274,
21,5,2,Unpred,Same,1477.582106,5424.343055,6978.839703,1177,5501.257597,1554.496648,377.496648,
21,5,2,Unpred,Same,1464.750609,5289.921004,6579.658998,923,5114.908389,1289.737994,366.737994,
21,5,2,Unpred,Same,1491.95044,5169.040424,6466.314298,980,4974.363858,1297.273875,317.273875,
21,5,2,Unpred,Same,1466.22147,5278.680079,6143.29048,553,4677.06901,864.6104,311.6104,
21,5,2,Unpred,Same,1668.005662,5238.030683,6175.104262,651,4507.098601,937.073579,286.073579,
21,5,2,Unpred,Same,1629.888442,5335.166357,6667.48012,1108,5037.591678,1332.313763,224.313763,
21,5,2,Unpred,Same,1491.48027,5377.259229,6173.930929,595,4682.450659,796.6717,201.6717,
21,5,2,Unpred,Same,1650.59051,5385.821303,6769.024409,1302,5118.433899,1383.203105,81.203105,
21,5,2,Unpred,Same,1459.00676,5549.222422,6753.955452,1273,5294.948692,1204.73303,-68.26697,
22,5,2,Unpred,Same,1451.504887,5370.603534,8946.59124,860,7495.086353,3575.987706,,
22,5,2,Unpred,Same,1496.571563,5606.499086,8601.523248,469,7104.951685,2995.024162,,
22,5,2,Unpred,Same,1687.536822,5395.025118,8707.106193,804,7019.56937,3312.081075,,
22,5,2,Unpred,Same,1492.182383,5385.025898,8525.106872,931,7032.924489,3140.080973,,
22,5,2,Unpred,Same,1480.318812,5113.308793,7515.078692,572,6034.75988,2401.769899,1829.769899,
22,5,2,Unpred,Same,1668.330473,5385.139495,7996.845135,861,6328.514661,2611.70564,1750.70564,
22,5,2,Unpred,Same,1476.181505,5578.229247,7812.816182,590,6336.634677,2234.586935,1644.586935,
22,5,2,Unpred,Same,1655.513622,5359.073253,8033.393967,1108,6377.880345,2674.320714,1566.320714,
22,5,2,Unpred,Same,1480.238337,5568.523329,8373.824464,1273,6893.586127,2805.301135,1532.301135,
22,5,2,Unpred,Same,1477.156734,5346.594999,7402.903965,558,5925.747231,2056.308966,1498.308966,
22,5,2,Unpred,Same,1482.708544,5485.651879,7433.438087,531,5950.729543,1947.786208,1416.786208,
22,5,2,Unpred,Same,1667.970321,5573.193528,7611.145351,739,5943.17503,2037.951823,1298.951823,
22,5,2,Unpred,Same,1496.009136,5467.405482,7817.992892,1177,6321.983756,2350.58741,1173.58741,
22,5,2,Unpred,Same,1495.667893,5193.523037,6570.838345,445,5075.170452,1377.315308,932.315308,
