Subj,Group,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,NameLength,Time to respond ,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
3,Adults,4,Unpred,Different,1476.7,5355.2,447,6183.8,4707.1,828.6,381.6,
3,Adults,4,Unpred,Different,1493.9,5202.1,539,6098.4,4604.5,896.3,357.3,
3,Adults,4,Unpred,Different,1492.1,5498.6,531,6376.1,4884,877.5,346.5,
3,Adults,4,Unpred,Different,1679.5,5331.6,555,6229.9,4550.4,898.3,343.3,
3,Adults,4,Unpred,Different,1645.9,5747.4,742,6801.4,5155.5,1054,312,
3,Adults,4,Unpred,Different,1480.6,5440.8,1009,6759.4,5278.8,1318.6,309.6,
3,Adults,4,Unpred,Different,1475.8,5358.5,558,6205.6,4729.8,847.1,289.1,
3,Adults,4,Unpred,Different,1447.6,5592.2,469,6342.7,4895.1,750.5,281.5,
3,Adults,4,Unpred,Different,1472.9,5314.3,715,6308.9,4836,994.6,279.6,
3,Adults,4,Unpred,Different,1485.4,5455.6,707,6424.7,4939.3,969.1,262.1,
3,Adults,4,Unpred,Different,1676.9,5455.7,775,6492.1,4815.2,1036.4,261.4,
3,Adults,4,Unpred,Different,1488.2,5212.6,651,6113.4,4625.2,900.8,249.8,
3,Adults,4,Unpred,Different,1489.6,5284.4,647,6175.7,4686.1,891.3,244.3,
3,Adults,4,Unpred,Different,1473.1,5263.5,553,6041.9,4568.8,778.4,225.4,
4,Adults,4,Unpred,Different,1649.3,5755.4,742,7334.8,5685.5,1579.4,837.4,
4,Adults,4,Unpred,Different,1518.2,5504.3,531,6774.2,5256,1269.9,738.9,
4,Adults,4,Unpred,Different,1493.8,5558.1,399,6532.5,5038.7,974.4,575.4,
4,Adults,4,Unpred,Different,1660.3,5318.8,555,6393.9,4733.6,1075.1,520.1,
4,Adults,4,Unpred,Different,1477.6,5339.3,595,6407.8,4930.2,1068.5,473.5,
4,Adults,4,Unpred,Different,1444.7,5190.2,445,6107.4,4662.7,917.2,472.2,
4,Adults,4,Unpred,Different,1684.3,5476.2,681,6604.1,4919.8,1127.9,446.9,
4,Adults,4,Unpred,Different,1473.7,5354.5,447,6246.9,4773.2,892.4,445.4,
4,Adults,4,Unpred,Different,1480.8,5269.2,553,6223.1,4742.3,953.9,400.9,
4,Adults,4,Unpred,Different,1492,5238.1,399,5977.4,4485.4,739.3,340.3,
4,Adults,4,Unpred,Different,1485.7,5432,707,6469.8,4984.1,1037.8,330.8,
4,Adults,4,Unpred,Different,1658.9,5261.2,551,6121.5,4462.6,860.3,309.3,
4,Adults,4,Unpred,Different,1495.5,5335.4,715,6351.3,4855.8,1015.9,300.9,
4,Adults,4,Unpred,Different,1473.7,5108,572,5965.4,4491.7,857.4,285.4,
4,Adults,4,Unpred,Different,1489.4,5213,651,6105.3,4615.9,892.3,241.3,
4,Adults,4,Unpred,Different,1469.1,5593.8,469,6252,4782.9,658.2,189.2,
4,Adults,4,Unpred,Different,1492.3,5422.9,725,6294.1,4801.8,871.2,146.2,
4,Adults,4,Unpred,Different,1440.8,5348.5,558,6042.5,4601.7,694,136,
4,Adults,4,Unpred,Different,1686.6,5589.4,590,6314.6,4628,725.2,135.2,
4,Adults,4,Unpred,Different,1488.6,5192.3,539,5853.1,4364.5,660.8,121.8,
4,Adults,4,Unpred,Different,1479.7,5441.7,1009,6539,5059.3,1097.3,88.3,
4,Adults,4,Unpred,Different,1677.9,5463.7,775,6323.1,4645.2,859.4,84.4,
4,Adults,4,Unpred,Different,1489,5280,647,5997.5,4508.5,717.5,70.5,
4,Adults,4,Unpred,Different,1489.9,5546.7,739,6351.1,4861.2,804.4,65.4,
5,Adults,4,Unpred,Different,1493.4,5461.9,707,8693.4,7200,3231.5,,
5,Adults,4,Unpred,Different,1485.4,5581.4,399,7535.4,6050,1954,1555,
5,Adults,4,Unpred,Different,1500.7,5288.9,553,7248.5,5747.8,1959.6,1406.6,
5,Adults,4,Unpred,Different,1661.2,5448.2,775,7601,5939.8,2152.8,1377.8,
5,Adults,4,Unpred,Different,1471.9,5189.9,445,6979.5,5507.6,1789.6,1344.6,
5,Adults,4,Unpred,Different,1657.6,5755,742,7520.6,5863,1765.6,1023.6,
5,Adults,4,Unpred,Different,1692,5476.6,681,7117.2,5425.2,1640.6,959.6,
5,Adults,4,Unpred,Different,1458.4,5095,572,6609.9,5151.5,1514.9,942.9,
5,Adults,4,Unpred,Different,1477.3,5362.4,558,6771.5,5294.2,1409.1,851.1,
5,Adults,4,Unpred,Different,1668.9,5322.7,555,6691.7,5022.8,1369,814,
5,Adults,4,Unpred,Different,1591.6,5600.1,469,6757.8,5166.2,1157.7,688.7,
5,Adults,4,Unpred,Different,1493.3,5487,531,6705.8,5212.5,1218.8,687.8,
5,Adults,4,Unpred,Different,1494.7,5239.7,651,6568.9,5074.2,1329.2,678.2,
5,Adults,4,Unpred,Different,1683.8,5252.7,551,6385.6,4701.8,1132.9,581.9,
5,Adults,4,Unpred,Different,1489.1,5363.3,595,6538.5,5049.4,1175.2,580.2,
5,Adults,4,Unpred,Different,1488.4,5417,725,6683.8,5195.4,1266.8,541.8,
5,Adults,4,Unpred,Different,1476.8,5534,739,6807.9,5331.1,1273.9,534.9,
5,Adults,4,Unpred,Different,1696.3,5629.5,590,6748.8,5052.5,1119.3,529.3,
5,Adults,4,Unpred,Different,1473.2,5248.3,647,6418.2,4945,1169.9,522.9,
5,Adults,4,Unpred,Different,1484.6,5387.2,447,6350.1,4865.5,962.9,515.9,
5,Adults,4,Unpred,Different,1501.1,5471,1009,6970.4,5469.3,1499.4,490.4,
5,Adults,4,Unpred,Different,1501.2,5246.9,399,6094,4592.8,847.1,448.1,
5,Adults,4,Unpred,Different,1489.4,5207,539,6096.3,4606.9,889.3,350.3,
5,Adults,4,Unpred,Different,1507.9,5324.4,715,6359.8,4851.9,1035.4,320.4,
6,Adults,4,Unpred,Different,1504.9,5490.1,531,7375.5,5870.6,1885.4,1354.4,
6,Adults,4,Unpred,Different,1492.6,5347.5,595,7125.8,5633.2,1778.3,1183.3,
6,Adults,4,Unpred,Different,1491.9,5616.3,469,7181.9,5690,1565.6,1096.6,
6,Adults,4,Unpred,Different,1475.5,5718.1,399,7171.1,5695.6,1453,1054,
6,Adults,4,Unpred,Different,1517.9,5322.4,715,6983.2,5465.3,1660.8,945.8,
6,Adults,4,Unpred,Different,1685,5773.6,742,7349.4,5664.4,1575.8,833.8,
6,Adults,4,Unpred,Different,1682.9,5472.5,681,6943,5260.1,1470.5,789.5,
6,Adults,4,Unpred,Different,1458.7,5454.1,1009,7224.9,5766.2,1770.8,761.8,
6,Adults,4,Unpred,Different,1479.7,5226.1,399,6350.1,4870.4,1124,725,
6,Adults,4,Unpred,Different,1498.3,5265,647,6613.9,5115.6,1348.9,701.9,
6,Adults,4,Unpred,Different,1659.9,5563.3,590,6849.5,5189.6,1286.2,696.2,
6,Adults,4,Unpred,Different,1479,5362.9,558,6616.3,5137.3,1253.4,695.4,
6,Adults,4,Unpred,Different,1495.1,5209.6,539,6386.1,4891,1176.5,637.5,
6,Adults,4,Unpred,Different,1494.3,5551,739,6906.2,5411.9,1355.2,616.2,
6,Adults,4,Unpred,Different,1460.2,5248.4,553,6415.4,4955.2,1167,614,
6,Adults,4,Unpred,Different,1461.2,5104.1,572,6275.5,4814.3,1171.4,599.4,
6,Adults,4,Unpred,Different,1669.2,5442.7,775,6813.9,5144.7,1371.2,596.2,
6,Adults,4,Unpred,Different,1641.7,5244.7,551,6348.8,4707.1,1104.1,553.1,
6,Adults,4,Unpred,Different,1543.5,5352.7,447,6347.5,4804,994.8,547.8,
6,Adults,4,Unpred,Different,1640.3,5302.2,555,6397.5,4757.2,1095.3,540.3,
6,Adults,4,Unpred,Different,1494.3,5217.1,651,6343.9,4849.6,1126.8,475.8,
6,Adults,4,Unpred,Different,1491,5459.8,707,6624.3,5133.3,1164.5,457.5,
6,Adults,4,Unpred,Different,1517.9,5448.4,725,6626,5108.1,1177.6,452.6,
6,Adults,4,Unpred,Different,1483.4,5200.5,445,6077.5,4594.1,877,432,
7,Adults,4,Unpred,Different,1495.5,5426.5,725,7212.4,5716.9,1785.9,1060.9,
7,Adults,4,Unpred,Different,1491.6,5213.8,651,6891.9,5400.3,1678.1,1027.1,
7,Adults,4,Unpred,Different,1508.9,5461.2,707,7184.3,5675.4,1723.1,1016.1,
7,Adults,4,Unpred,Different,1493.1,5301.1,715,6948.3,5455.2,1647.2,932.2,
7,Adults,4,Unpred,Different,1686.6,5330.3,555,6780.9,5094.3,1450.6,895.6,
7,Adults,4,Unpred,Different,1508.8,5389.4,447,6640,5131.2,1250.6,803.6,
7,Adults,4,Unpred,Different,1664.7,5576.4,590,6887.6,5222.9,1311.2,721.2,
7,Adults,4,Unpred,Different,1474.6,5357.4,558,6480.1,5005.5,1122.7,564.7,
7,Adults,4,Unpred,Different,1473.9,5529.4,739,6822.6,5348.7,1293.2,554.2,
7,Adults,4,Unpred,Different,2024.7,5762.6,742,7014.5,4989.8,1251.9,509.9,
7,Adults,4,Unpred,Different,1501.1,5642.3,399,6516.7,5015.6,874.4,475.4,
7,Adults,4,Unpred,Different,1499.1,5111.1,572,6104.8,4605.7,993.7,421.7,
7,Adults,4,Unpred,Different,1476.4,5601.4,469,6482.9,5006.5,881.5,412.5,
7,Adults,4,Unpred,Different,1497.4,5287.1,553,6194.8,4697.4,907.7,354.7,
7,Adults,4,Unpred,Different,1501.4,5469.7,1009,6818.9,5317.5,1349.2,340.2,
7,Adults,4,Unpred,Different,1491,5261.4,647,6218.6,4727.6,957.2,310.2,
7,Adults,4,Unpred,Different,1464.8,5182.9,445,5937.6,4472.8,754.7,309.7,
7,Adults,4,Unpred,Different,1478.3,5222.8,399,5887.5,4409.2,664.7,265.7,
7,Adults,4,Unpred,Different,1495.9,5512.2,531,6253.2,4757.3,741,210,
7,Adults,4,Unpred,Different,1511.9,5473.3,595,6274.8,4762.9,801.5,206.5,
7,Adults,4,Unpred,Different,1651.2,5260.6,551,6012.1,4360.9,751.5,200.5,
7,Adults,4,Unpred,Different,1491.8,5201.6,539,5935.5,4443.7,733.9,194.9,
7,Adults,4,Unpred,Different,1690.9,5472.3,681,6330.1,4639.2,857.8,176.8,
7,Adults,4,Unpred,Different,1669.5,5447.8,775,6325.5,4656,877.7,102.7,
8,Adults,4,Unpred,Different,1489.4,5353.4,595,7207.6,5718.2,1854.2,1259.2,
8,Adults,4,Unpred,Different,1478.2,5222.8,399,6716.8,5238.6,1494,1095,
8,Adults,4,Unpred,Different,1474.6,5263.5,553,6896.3,5421.7,1632.8,1079.8,
8,Adults,4,Unpred,Different,1529.3,5591.2,399,6896.4,5367.1,1305.2,906.2,
8,Adults,4,Unpred,Different,1515.5,5342,715,6935.4,5419.9,1593.4,878.4,
8,Adults,4,Unpred,Different,1489.5,5454.7,1009,7168.9,5679.4,1714.2,705.2,
8,Adults,4,Unpred,Different,1436.8,5320.6,558,6469,5032.2,1148.4,590.4,
8,Adults,4,Unpred,Different,1646.1,5563.2,590,6694.7,5048.6,1131.5,541.5,
8,Adults,4,Unpred,Different,1659.5,5274.6,551,6354.8,4695.3,1080.2,529.2,
8,Adults,4,Unpred,Different,1475.9,5377.6,447,6348.7,4872.8,971.1,524.1,
8,Adults,4,Unpred,Different,1679.7,5765,742,6964.5,5284.8,1199.5,457.5,
8,Adults,4,Unpred,Different,1489.3,5425.1,531,6393.8,4904.5,968.7,437.7,
8,Adults,4,Unpred,Different,1480.7,5410.3,725,6559.7,5079,1149.4,424.4,
8,Adults,4,Unpred,Different,1669.3,5442.6,681,6534.5,4865.2,1091.9,410.9,
8,Adults,4,Unpred,Different,1645,5312.7,555,6251.4,4606.4,938.7,383.7,
8,Adults,4,Unpred,Different,1507.7,5215.4,539,6132.1,4624.4,916.7,377.7,
8,Adults,4,Unpred,Different,1501.1,5190.8,445,5984.3,4483.2,793.5,348.5,
8,Adults,4,Unpred,Different,1458.6,5090.5,572,5993.3,4534.7,902.8,330.8,
8,Adults,4,Unpred,Different,1493,5617.9,469,6416.7,4923.7,798.8,329.8,
8,Adults,4,Unpred,Different,1495.3,5552.6,739,6612.6,5117.3,1060,321,
8,Adults,4,Unpred,Different,1491.2,5215.5,651,6172.7,4681.5,957.2,306.2,
8,Adults,4,Unpred,Different,1487.9,5434.6,707,6412.5,4924.6,977.9,270.9,
8,Adults,4,Unpred,Different,1665.9,5453.3,775,6484.3,4818.4,1031,256,
8,Adults,4,Unpred,Different,1495.2,5267.7,647,6126.1,4630.9,858.4,211.4,
9,Adults,4,Unpred,Different,1492.92556,5361.406222,595,6923.973948,5431.048388,1562.567726,967.5677264,
9,Adults,4,Unpred,Different,1479.0421,5539.498169,399,6905.291138,5426.249039,1365.79297,966.7929697,
9,Adults,4,Unpred,Different,1570.743673,5312.25183,555,6505.1898,4934.446127,1192.93797,637.9379705,
9,Adults,4,Unpred,Different,1664.875793,5459.362574,681,6741.563272,5076.687479,1282.200698,601.2006983,
9,Adults,4,Unpred,Different,1641.174257,5779.124207,742,7067.543192,5426.368935,1288.418985,546.4189851,
9,Adults,4,Unpred,Different,1487.420642,5172.366155,445,6129.305432,4641.884789,956.939277,511.939277,
9,Adults,4,Unpred,Different,1650.135895,5445.501883,775,6726.537111,5076.401216,1281.035228,506.0352276,
9,Adults,4,Unpred,Different,1425.254218,5495.32297,531,6511.047567,5085.793349,1015.724598,484.7245977,
9,Adults,4,Unpred,Different,1472.063855,5620.846028,469,6566.17535,5094.111495,945.3293216,476.3293216,
9,Adults,4,Unpred,Different,1457.420815,5096.769908,572,6138.502103,4681.081289,1041.732195,469.7321954,
9,Adults,4,Unpred,Different,1473.05969,5224.435962,399,6008.973422,4535.913732,784.5374598,385.5374598,
9,Adults,4,Unpred,Different,1510.440319,5447.364951,725,6554.475916,5044.035598,1107.110965,382.1109653,
9,Adults,4,Unpred,Different,1481.694145,5368.365495,558,6272.198905,4790.50476,903.83341,345.83341,
9,Adults,4,Unpred,Different,1496.057181,5373.206377,447,6164.372111,4668.31493,791.1657347,344.1657347,
9,Adults,4,Unpred,Different,1517.027598,5240.020283,651,6228.124679,4711.097081,988.104396,337.104396,
9,Adults,4,Unpred,Different,1437.905347,5228.734657,553,6097.897948,4659.992601,869.163291,316.163291,
9,Adults,4,Unpred,Different,1664.009264,5601.70277,590,6491.641129,4827.631865,889.9383586,299.9383586,
9,Adults,4,Unpred,Different,1477.089638,5464.272362,1009,6763.79642,5286.706782,1299.524058,290.5240575,
9,Adults,4,Unpred,Different,1471.458779,5528.828808,739,6550.387343,5078.928565,1021.558535,282.5585352,
9,Adults,4,Unpred,Different,1518.190378,5337.45959,715,6297.223371,4779.032993,959.7637811,244.7637811,
9,Adults,4,Unpred,Different,1649.986016,5268.028011,551,6024.089261,4374.103245,756.0612505,205.0612505,
9,Adults,4,Unpred,Different,1501.936928,5450.10223,707,6342.779135,4840.842207,892.6769055,185.6769055,
9,Adults,4,Unpred,Different,1485.085317,5256.181544,647,6070.409136,4585.323819,814.2275919,167.2275919,
9,Adults,4,Unpred,Different,1482.283635,5204.901671,539,5897.266863,4414.983228,692.3651925,153.3651925,
10,Adults,4,Unpred,Different,1488.892257,5196.737428,539,6456.182122,4967.289865,1259.444693,720.4446932,
10,Adults,4,Unpred,Different,1474.506442,5315.969005,595,6596.465875,5121.959433,1280.49687,685.4968696,
10,Adults,4,Unpred,Different,1508.353417,5572.015653,399,6591.454726,5083.101309,1019.439073,620.4390732,
10,Adults,4,Unpred,Different,1474.491072,5415.373581,531,6564.051225,5089.560154,1148.677645,617.6776448,
10,Adults,4,Unpred,Different,1650.693568,5243.524736,551,6410.322065,4759.628498,1166.79733,615.7973296,
10,Adults,4,Unpred,Different,1476.739549,5418.548872,707,6733.809778,5257.070229,1315.260906,608.2609065,
10,Adults,4,Unpred,Different,1479.158625,5225.508565,399,6214.216261,4735.057636,988.7076965,589.7076965,
10,Adults,4,Unpred,Different,1479.017424,5192.794236,445,6210.516493,4731.49907,1017.722257,572.7222572,
10,Adults,4,Unpred,Different,1657.063681,5747.609172,742,7036.715924,5379.652244,1289.106752,547.1067518,
10,Adults,4,Unpred,Different,1500.764029,5133.798218,572,6247.063444,4746.299415,1113.265226,541.2652261,
10,Adults,4,Unpred,Different,1495.035029,5373.807888,447,6358.572105,4863.537076,984.7642171,537.7642171,
10,Adults,4,Unpred,Different,1478.717949,5362.128737,558,6450.789359,4972.071409,1088.660622,530.6606219,
10,Adults,4,Unpred,Different,1649.72503,5439.978726,775,6744.722897,5094.997867,1304.744171,529.7441709,
10,Adults,4,Unpred,Different,1486.592593,5312.074461,715,6553.310085,5066.717492,1241.235624,526.2356244,
10,Adults,4,Unpred,Different,1650.773243,5563.317897,590,6654.860588,5004.087344,1091.542691,501.5426909,
10,Adults,4,Unpred,Different,1496.511881,5622.079256,469,6590.616388,5094.104507,968.5371318,499.5371318,
10,Adults,4,Unpred,Different,1482.115984,5248.733623,647,6393.480614,4911.364631,1144.746992,497.7469917,
10,Adults,4,Unpred,Different,1476.142472,5409.726698,725,6608.546243,5132.403772,1198.819545,473.8195453,
10,Adults,4,Unpred,Different,1499.285497,5555.836709,739,6766.145188,5266.859691,1210.308479,471.3084789,
10,Adults,4,Unpred,Different,1478.048486,5268.638839,553,6250.185176,4772.13669,981.5463369,428.5463369,
10,Adults,4,Unpred,Different,1681.873945,5345.547058,555,6323.8615,4641.987554,978.3144414,423.3144414,
10,Adults,4,Unpred,Different,1479.008067,5436.101261,1009,6868.106085,5389.098018,1432.004823,423.0048234,
10,Adults,4,Unpred,Different,1665.526749,5468.149873,681,6533.750353,4868.223604,1065.600481,384.6004806,
10,Adults,4,Unpred,Different,1493.176876,5217.842553,651,6247.130151,4753.953276,1029.287598,378.2875979,
11,Adults,4,Unpred,Different,1469.002986,5595.196402,469,8751.829322,7282.826336,3156.63292,,
11,Adults,4,Unpred,Different,1472.667996,5336.113136,595,7536.923961,6064.255965,2200.810825,1605.810825,
11,Adults,4,Unpred,Different,1644.324329,5313.050642,555,7118.105663,5473.781334,1805.055021,1250.055021,
11,Adults,4,Unpred,Different,1477.916514,5225.768285,399,6613.71726,5135.800746,1387.948975,988.9489746,
11,Adults,4,Unpred,Different,1489.65032,5549.496538,399,6665.847868,5176.197547,1116.35133,717.3513301,
11,Adults,4,Unpred,Different,1451.482719,5381.20962,725,6586.883387,5135.400667,1205.673767,480.6737667,
11,Adults,4,Unpred,Different,1640.355226,5258.63362,551,6242.436519,4602.081294,983.8028989,432.8028989,
11,Adults,4,Unpred,Different,1492.02139,5572.741814,739,6739.847463,5247.826072,1167.105649,428.1056486,
11,Adults,4,Unpred,Different,1474.54241,5375.848684,447,6226.293641,4751.75123,850.4449568,403.4449568,
11,Adults,4,Unpred,Different,1671.54415,5766.466974,742,6885.958331,5214.414181,1119.491357,377.491357,
11,Adults,4,Unpred,Different,1472.370674,5209.549825,445,6027.265357,4554.894683,817.7155322,372.7155322,
11,Adults,4,Unpred,Different,1671.020377,5564.172796,590,6524.115962,4853.095586,959.9431661,369.9431661,
11,Adults,4,Unpred,Different,1655.156925,5437.457254,681,6476.477543,4821.320618,1039.020289,358.0202891,
11,Adults,4,Unpred,Different,1462.424786,5095.682618,572,5991.517572,4529.092786,895.8349545,323.8349545,
11,Adults,4,Unpred,Different,1491.693211,5260.968104,647,6181.546005,4689.852794,920.5779012,273.5779012,
11,Adults,4,Unpred,Different,1488.5126,5428.907055,531,6192.29927,4703.786669,763.3922146,232.3922146,
11,Adults,4,Unpred,Different,1499.482519,5208.302141,539,5975.682005,4476.199486,767.3798643,228.3798643,
11,Adults,4,Unpred,Different,1497.723285,5286.811895,553,6067.089128,4569.365843,780.2772333,227.2772333,
11,Adults,4,Unpred,Different,1487.985574,5292.658566,715,6228.451206,4740.465633,935.7926403,220.7926403,
11,Adults,4,Unpred,Different,1479.301711,5364.538983,558,6134.494286,4655.192574,769.9553023,211.9553023,
11,Adults,4,Unpred,Different,1493.578012,5216.359926,651,6076.40072,4582.822708,860.0407943,209.0407943,
11,Adults,4,Unpred,Different,1494.622406,5438.275144,707,6348.109642,4853.487236,909.8344974,202.8344974,
11,Adults,4,Unpred,Different,1638.809882,5430.145917,775,6327.89552,4689.085639,897.7496035,122.7496035,
11,Adults,4,Unpred,Different,1481.463011,5443.348192,1009,6471.85441,4990.391399,1028.506218,19.50621797,
12,Adults,4,Unpred,Different,1498.198139,5419.032645,725,8081.988503,6583.790364,2662.955859,1937.955859,
12,Adults,4,Unpred,Different,1508.015041,5376.609033,595,6823.852829,5315.837788,1447.243796,852.2437957,
12,Adults,4,Unpred,Different,1469.511548,5548.992751,399,6642.931844,5173.420296,1093.939093,694.9390934,
12,Adults,4,Unpred,Different,1677.531899,5771.429117,742,7116.226749,5438.69485,1344.797632,602.7976325,
12,Adults,4,Unpred,Different,1665.343083,5571.822419,590,6756.670505,5091.327422,1184.848087,594.8480866,
12,Adults,4,Unpred,Different,1486.655305,5546.786804,739,6874.591437,5387.936133,1327.804633,588.8046329,
12,Adults,4,Unpred,Different,1453.775275,5282.524388,715,6583.390185,5129.61491,1300.865797,585.8657966,
12,Adults,4,Unpred,Different,1520.021424,5218.185204,539,6304.242338,4784.220913,1086.057134,547.057134,
12,Adults,4,Unpred,Different,1474.9927,5219.913573,399,6158.826399,4683.833699,938.9128264,539.9128264,
12,Adults,4,Unpred,Different,1448.565415,5326.614296,447,6306.664692,4858.099277,980.0503965,533.0503965,
12,Adults,4,Unpred,Different,1695.699624,5463.103553,775,6767.832187,5072.132563,1304.728634,529.7286336,
12,Adults,4,Unpred,Different,1483.587642,5270.778384,553,6345.234185,4861.646543,1074.4558,521.4558005,
12,Adults,4,Unpred,Different,1469.348222,5249.595287,647,6410.245032,4940.896811,1160.649745,513.6497447,
12,Adults,4,Unpred,Different,1490.898277,5434.698574,707,6644.124218,5153.225941,1209.425644,502.425644,
12,Adults,4,Unpred,Different,1503.999593,5472.386196,1009,6965.498753,5461.49916,1493.112556,484.1125562,
12,Adults,4,Unpred,Different,1493.307948,5619.20947,469,6568.777653,5075.469705,949.5681833,480.5681833,
12,Adults,4,Unpred,Different,1476.889225,5193.335259,445,6073.546161,4596.656937,880.2109027,435.2109027,
12,Adults,4,Unpred,Different,1504.474217,5129.933081,572,6134.958688,4630.484471,1005.025607,433.0256068,
12,Adults,4,Unpred,Different,1670.622877,5269.413539,551,6248.781372,4578.158495,979.3678334,428.3678334,
12,Adults,4,Unpred,Different,1489.201699,5481.007899,531,6411.255412,4922.053713,930.2475133,399.2475133,
12,Adults,4,Unpred,Different,1666.039755,5431.642529,681,6510.581196,4844.541441,1078.938667,397.9386672,
12,Adults,4,Unpred,Different,1685.4644,5317.330657,555,6223.201739,4537.73734,905.8710825,350.8710825,
12,Adults,4,Unpred,Different,1480.936336,5359.218672,558,6218.20163,4737.265295,858.9829579,300.9829579,
12,Adults,4,Unpred,Different,1498.216376,5216.862342,651,6156.684068,4658.467692,939.8217262,288.8217262,
13,Adults,4,Unpred,Different,1492.182334,5480.953436,531,7233.782974,5741.60064,1752.829537,1221.829537,
13,Adults,4,Unpred,Different,1489.323136,5241.014974,399,6658.454816,5169.13168,1417.439842,1018.439842,
13,Adults,4,Unpred,Different,1442.666305,5231.626691,553,6743.761109,5301.094804,1512.134418,959.134418,
13,Adults,4,Unpred,Different,1493.809458,5555.469146,399,6745.868251,5252.058793,1190.399104,791.3991044,
13,Adults,4,Unpred,Different,1653.633345,5744.156075,742,7225.207409,5571.574064,1481.051334,739.0513336,
13,Adults,4,Unpred,Different,1688.900514,5477.021779,681,6797.386725,5108.486211,1320.364946,639.3649461,
13,Adults,4,Unpred,Different,1490.863508,5428.627503,707,6746.800982,5255.937474,1318.173479,611.1734792,
13,Adults,4,Unpred,Different,1675.849947,5573.347139,590,6770.73491,5094.884962,1197.38777,607.3877702,
13,Adults,4,Unpred,Different,1490.000128,5275.847274,647,6504.01186,5014.011732,1228.164586,581.164586,
13,Adults,4,Unpred,Different,1494.397595,5373.361326,447,6382.655686,4888.258091,1009.29436,562.2943604,
13,Adults,4,Unpred,Different,1472.805205,5358.409461,558,6471.79534,4998.990136,1113.38588,555.3858795,
13,Adults,4,Unpred,Different,1495.627533,5212.694552,539,6302.879574,4807.252042,1090.185023,551.1850227,
13,Adults,4,Unpred,Different,1659.459949,5313.741825,555,6418.385856,4758.925908,1104.644031,549.6440313,
13,Adults,4,Unpred,Different,1479.713026,5185.860424,445,6176.4436,4696.730574,990.5831755,545.5831755,
13,Adults,4,Unpred,Different,1501.575834,5314.109001,715,6565.961998,5064.386164,1251.852997,536.8529974,
13,Adults,4,Unpred,Different,1480.495809,5607.331088,469,6608.308155,5127.812347,1000.977068,531.9770676,
13,Adults,4,Unpred,Different,1474.927055,5109.300396,572,6203.030304,4728.103249,1093.729908,521.7299082,
13,Adults,4,Unpred,Different,1490.734291,5544.253073,739,6786.937663,5296.203372,1242.68459,503.6845901,
13,Adults,4,Unpred,Different,1662.512963,5279.869016,551,6305.595817,4643.082854,1025.7268,474.7268004,
13,Adults,4,Unpred,Different,1658.155699,5433.084112,775,6671.648356,5013.492658,1238.564244,463.5642441,
13,Adults,4,Unpred,Different,1495.075637,5420.171353,725,6606.295168,5111.219531,1186.123815,461.123815,
13,Adults,4,Unpred,Different,1486.028773,5451.982626,1009,6880.422813,5394.39404,1428.440187,419.4401872,
13,Adults,4,Unpred,Different,1480.128613,5380.988407,595,6353.471661,4873.343049,972.4832541,377.4832541,
13,Adults,4,Unpred,Different,1492.239274,5221.33887,651,6138.330574,4646.0913,916.9917039,265.9917039,
14,Adults,4,Unpred,Different,1489.481972,5428.629003,725,8593.224652,7103.74268,3164.595649,,
14,Adults,4,Unpred,Different,1433.584938,5515.100878,399,8284.726808,6851.14187,2769.62593,,
14,Adults,4,Unpred,Different,1504.876369,5487.858404,531,8113.92622,6609.049852,2626.067816,,
14,Adults,4,Unpred,Different,1651.582384,5308.436636,555,7928.375693,6276.793309,2619.939057,,
14,Adults,4,Unpred,Different,1648.513102,5443.61735,681,8143.822017,6495.308914,2700.204667,,
14,Adults,4,Unpred,Different,1496.196998,5224.256869,445,7538.70296,6042.505963,2314.446091,1869.446091,
14,Adults,4,Unpred,Different,1479.333529,5121.619637,572,7493.497975,6014.164445,2371.878337,1799.878337,
14,Adults,4,Unpred,Different,1497.619817,5433.577427,707,7792.523641,6294.903824,2358.946214,1651.946214,
14,Adults,4,Unpred,Different,1470.660713,5358.836037,558,7565.638248,6094.977535,2206.802211,1648.802211,
14,Adults,4,Unpred,Different,1504.347364,5269.660078,553,7429.362856,5925.015491,2159.702777,1606.702777,
14,Adults,4,Unpred,Different,1637.968313,5749.024889,742,8045.949738,6407.981425,2296.924849,1554.924849,
14,Adults,4,Unpred,Different,1490.249288,5207.732012,651,7371.545984,5881.296696,2163.813972,1512.813972,
14,Adults,4,Unpred,Different,1661.459625,5267.780989,551,7257.032986,5595.573362,1989.251998,1438.251998,
14,Adults,4,Unpred,Different,1489.618092,5366.421986,447,7215.168978,5725.550885,1848.746992,1401.746992,
14,Adults,4,Unpred,Different,1497.817104,5376.665548,595,7367.980719,5870.163616,1991.315171,1396.315171,
14,Adults,4,Unpred,Different,1666.221976,5585.707673,590,7571.493615,5905.271639,1985.785942,1395.785942,
14,Adults,4,Unpred,Different,1493.265387,5277.931927,647,7286.378515,5793.113128,2008.446588,1361.446588,
14,Adults,4,Unpred,Different,1475.962283,5223.954525,399,6946.516616,5470.554333,1722.562091,1323.562091,
14,Adults,4,Unpred,Different,1458.430301,5424.754083,1009,7616.337447,6157.907146,2191.583364,1182.583364,
