Subj,Age Group,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,Time to respond ,NameLength,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
15,3,2,Unpred,Same,1494.335531,5425.265581,6997.966003,725,5503.630472,1572.700422,847.7004217,n
15,3,2,Unpred,Same,1496.533453,5438.08282,7089.214584,860,5592.681131,1651.131765,791.1317645,n
15,3,2,Unpred,Same,1371.112937,5198.618258,6635.421482,651,5264.308545,1436.803224,785.8032238,n
16,3,2,Unpred,Same,1650.350845,5219.043802,6534.241174,651,4883.890329,1315.197372,664.1973717,n
16,3,2,Unpred,Same,1516.112536,5446.903606,6605.837877,725,5089.725341,1158.934271,433.9342712,y
16,3,2,Unpred,Same,1488.363647,5186.48217,6053.701231,445,4565.337584,867.2190609,422.2190609,n
16,3,2,Unpred,Same,1517.625358,5342.479699,6644.041335,923,5126.415977,1301.561636,378.5616361,n
16,3,2,Unpred,Same,1629.142175,5336.380782,6432.448722,804,4803.306547,1096.06794,292.0679398,n
16,3,2,Unpred,Same,1462.645116,5553.623662,7050.337592,1273,5587.692476,1496.71393,223.7139299,n
17,3,2,Unpred,Same,1465.224298,5411.807347,7917.21808,1177,6451.993783,2505.410734,1328.410734,n
17,3,2,Unpred,Same,1471.639165,5261.659001,6841.256267,553,5369.617102,1579.597267,1026.597267,n
17,3,2,Unpred,Same,1643.290792,5353.539093,7180.304528,804,5537.013736,1826.765434,1022.765434,n
17,3,2,Unpred,Same,1482.474128,5410.646565,6873.746807,725,5391.272679,1463.100242,738.1002421,n
17,3,2,Unpred,Same,1485.70528,5137.870676,6716.425161,980,5230.719881,1578.554485,598.5544848,n
17,3,2,Unpred,Same,1463.200218,5161.172701,6020.009168,445,4556.80895,858.8364662,413.8364662,n
17,3,2,Unpred,Same,1649.271603,5354.24034,7049.203985,1302,5399.932382,1694.963644,392.9636442,n
17,3,2,Unpred,Same,1452.026036,5276.312413,6548.735254,923,5096.709218,1272.422841,349.4228414,n
17,3,2,Unpred,Same,1484.162787,5403.572175,6511.718483,860,5027.555696,1108.146308,248.1463076,n
17,3,2,Unpred,Same,1448.329563,5538.960956,6858.196997,1273,5409.867433,1319.23604,46.23604033,n
18,3,2,Unpred,Same,1474.274673,5337.519406,8305.340544,595,6831.065871,2967.821138,,n
18,3,2,Unpred,Same,1671.622384,5382.79058,7164.544044,804,5492.92166,1781.753464,977.753464,n
18,3,2,Unpred,Same,1474.670976,5264.105147,6703.943775,553,5229.272799,1439.838628,886.838628,n
18,3,2,Unpred,Same,1475.684682,5176.867373,7007.481036,980,5531.796354,1830.613663,850.613663,n
18,3,2,Unpred,Same,1667.219903,5236.785496,6666.936067,651,4999.716164,1430.150571,779.150571,n
18,3,2,Unpred,Same,1493.105934,5435.913926,7032.171169,860,5539.065235,1596.257243,736.257243,n
18,3,2,Unpred,Same,1485.723828,5415.822025,6843.243926,725,5357.520099,1427.421902,702.421902,n
18,3,2,Unpred,Same,1484.83679,5183.158155,6183.44757,445,4698.61078,1000.289415,555.289415,n
18,3,2,Unpred,Same,1459.285108,5496.012102,6560.52618,531,5101.241073,1064.514078,533.514078,n
18,3,2,Unpred,Same,1494.279955,5583.809576,7044.788548,1273,5550.508592,1460.978972,187.978972,n
18,3,2,Unpred,Same,1480.236204,5327.042758,6376.108805,923,4895.872601,1049.066047,126.066047,n
18,3,2,Unpred,Same,1646.782805,5380.708165,6536.962465,1302,4890.17966,1156.2543,-145.7457,n
19,3,2,Unpred,Same,1658.267884,5370.378472,7048.960781,804,5390.692897,1678.582309,874.5823088,n
19,3,2,Unpred,Same,1489.735044,5420.994762,6838.009333,725,5348.274289,1417.014571,692.0145714,n
19,3,2,Unpred,Same,1461.281045,5284.636512,6845.213164,923,5383.932118,1560.576652,637.5766519,n
19,3,2,Unpred,Same,1481.666886,5573.171493,7470.399401,1273,5988.732514,1897.227908,624.2279077,n
19,3,2,Unpred,Same,1493.372058,5179.571159,6564.058883,980,5070.686825,1384.487724,404.4877239,n
19,3,2,Unpred,Same,1628.242868,5199.261065,6210.421764,651,4582.178896,1011.160699,360.1606989,n
19,3,2,Unpred,Same,1493.941377,5413.60817,6629.531909,860,5135.590531,1215.923739,355.9237385,n
19,3,2,Unpred,Same,1479.599509,5179.43311,5911.707685,445,4432.108176,732.2745751,287.2745751,n
19,3,2,Unpred,Same,1645.034386,5379.073714,6792.995266,1302,5147.96088,1413.921552,111.9215518,n
20,3,2,Unpred,Same,1670.889127,5418.552351,9225.914422,922,7555.025294,3807.362071,,y
20,3,2,Unpred,Same,1503.257338,5590.101499,8677.937088,590,7174.679749,3087.835589,,n
20,3,2,Unpred,Same,1493.822957,5278.988518,8011.046505,551,6517.223548,2732.057987,,n
20,3,2,Unpred,Same,1668.458822,5376.496058,8244.609571,1108,6576.150749,2868.113514,1760.113514,n
20,3,2,Unpred,Same,1489.459141,5350.152169,7609.427808,595,6119.968667,2259.275639,1664.275639,n
20,3,2,Unpred,Same,1476.091623,5477.445583,7434.410168,531,5958.318544,1956.964585,1425.964585,n
20,3,2,Unpred,Same,1661.252345,5369.984143,7352.330258,804,5691.077912,1982.346115,1178.346115,fireman sam
20,3,2,Unpred,Same,1664.265397,5232.376965,6891.265491,651,5227.000094,1658.888525,1007.888525,n
20,3,2,Unpred,Same,1515.220715,5216.082587,6627.57024,445,5112.349525,1411.487653,966.4876531,n
20,3,2,Unpred,Same,1503.552294,5595.843694,7832.961241,1273,6329.408947,2237.117547,964.117547,n
20,3,2,Unpred,Same,1669.855125,5405.943282,7194.296059,861,5524.440934,1788.352777,927.3527765,n
20,3,2,Unpred,Same,1479.225954,5393.620198,7229.7387,931,5750.512746,1836.118502,905.118502,y
20,3,2,Unpred,Same,1492.364617,5361.803555,6731.407519,558,5239.042903,1369.603965,811.6039648,n
20,3,2,Unpred,Same,1473.322851,5157.27806,6907.23303,980,5433.910179,1749.95497,769.9549699,y
20,3,2,Unpred,Same,1480.840321,5269.166965,6491.796991,553,5010.95667,1222.630026,669.6300262,n
20,3,2,Unpred,Same,1496.451689,5425.83348,6752.816772,725,5256.365083,1326.983292,601.9832921,n
20,3,2,Unpred,Same,1631.72946,5538.465854,6842.633945,739,5210.904485,1304.168091,565.1680908,y
20,3,2,Unpred,Same,1483.976118,5310.855342,6773.301568,923,5289.325451,1462.446226,539.4462262,n
20,3,2,Unpred,Same,1493.807127,5441.232553,7056.92316,1177,5563.116033,1615.690607,438.6906068,n
20,3,2,Unpred,Same,1648.636202,5380.367942,7113.503284,1302,5464.867082,1733.135342,431.1353421,n
20,3,2,Unpred,Same,1439.500406,5072.73406,6065.626866,572,4626.12646,992.892806,420.892806,n
20,3,2,Unpred,Same,1464.892524,5597.199831,7007.774554,1229,5542.88203,1410.574723,181.5747233,n
21,3,2,Unpred,Same,1636.320034,5347.334912,8301.41184,1108,6665.091806,2954.076928,1846.076928,n
21,3,2,Unpred,Same,1662.231395,5372.572714,7476.067842,804,5813.836447,2103.495128,1299.495128,y
21,3,2,Unpred,Same,1474.765702,5406.25811,7366.335044,725,5891.569342,1960.076934,1235.076934,n
21,3,2,Unpred,Same,1484.263952,5296.983461,7043.063036,553,5558.799084,1746.079575,1193.079575,n
21,3,2,Unpred,Same,1521.055806,5413.351484,7284.670342,931,5763.614537,1871.318858,940.318858,y
21,3,2,Unpred,Same,1494.037192,5556.950287,6871.264694,590,5377.227502,1314.314407,724.3144073,n
21,3,2,Unpred,Same,1508.30955,5617.694595,6748.291522,469,5239.981971,1130.596927,661.596927,n
21,3,2,Unpred,Same,1509.975155,5233.0001,6313.298621,445,4803.323466,1080.298521,635.2985207,n
21,3,2,Unpred,Same,1476.530871,5261.514432,6444.836906,551,4968.306035,1183.322474,632.3224738,n
21,3,2,Unpred,Same,1514.225429,5383.237546,6522.392212,558,5008.166783,1139.154665,581.1546652,n
21,3,2,Unpred,Same,1478.348836,5480.658103,6550.38224,531,5072.033404,1069.724137,538.7241369,n
21,3,2,Unpred,Same,1678.879247,5385.769975,6720.824321,861,5041.945074,1335.054346,474.0543459,y
21,3,2,Unpred,Same,1483.915188,5403.646525,6707.739243,860,5223.824055,1304.092718,444.0927177,n
21,3,2,Unpred,Same,1502.991378,5367.920655,6345.812877,595,4842.821499,977.8922213,382.8922213,y
21,3,2,Unpred,Same,1576.961924,5282.858421,6573.48564,980,4996.523716,1290.627219,310.6272192,n
21,3,2,Unpred,Same,1767.963172,5670.956526,6589.811639,739,4821.848467,918.8551135,179.8551135,n
21,3,2,Unpred,Same,1645.378674,5210.727647,6028.052489,651,4382.673815,817.324842,166.324842,n
21,3,2,Unpred,Same,1490.895683,5437.748161,6770.868672,1177,5279.972988,1333.120511,156.1205108,n
21,3,2,Unpred,Same,1480.414431,5305.520629,6376.767131,923,4896.352699,1071.246502,148.2465017,n
21,3,2,Unpred,Same,1611.432697,5398.767446,6430.403712,922,4818.971015,1031.636266,109.6362665,n
21,3,2,Unpred,Same,1518.205368,5150.696823,5791.063033,572,4272.857665,640.3662103,68.36621028,n
21,3,2,Unpred,Same,1478.043006,5568.047883,6905.649631,1273,5427.606625,1337.601748,64.60174767,n
21,3,2,Unpred,Same,1647.872003,5381.89655,6613.971477,1302,4966.099474,1232.074926,-69.92507376,y
21,3,2,Unpred,Same,1498.659451,5630.6054,6651.93184,1229,5153.272388,1021.32644,-207.67356,n
22,3,2,Unpred,Same,1626.865162,5369.751234,8203.657743,804,6576.792581,2833.906509,,n
22,3,2,Unpred,Same,1476.987376,5371.24967,7926.783557,558,6449.796181,2555.533887,1997.533887,n
22,3,2,Unpred,Same,1627.775198,5349.242247,7291.173343,1108,5663.398145,1941.931096,833.9310958,n
22,3,2,Unpred,Same,1624.854319,5196.043025,6496.622883,651,4871.768564,1300.579858,649.5798582,n
22,3,2,Unpred,Same,1505.470653,5454.495499,7189.528884,1177,5684.058231,1735.033386,558.0333857,n
22,3,2,Unpred,Same,1501.957886,5590.551471,7307.684609,1273,5805.726723,1717.133138,444.1331378,n
22,3,2,Unpred,Same,1502.523935,5331.069584,6672.456061,923,5169.932126,1341.386477,418.3864771,n
22,3,2,Unpred,Same,1498.954322,5220.531041,6058.344466,445,4559.390144,837.8134254,392.8134254,n
22,3,2,Unpred,Same,1503.694687,5654.443945,7095.372858,1229,5591.678171,1440.928913,211.9289133,n
22,3,2,Unpred,Same,1493.952849,5423.295693,6339.506905,725,4845.554056,916.2112116,191.2112116,n
23,3,2,Unpred,Same,1451.635517,5541.288022,8422.287276,1273,6970.651759,2880.999255,1607.999255,y
23,3,2,Unpred,Same,1441.474696,5226.691081,6529.14926,551,5087.674564,1302.458179,751.458179,n
23,3,2,Unpred,Same,1622.314677,5168.282031,6386.536454,651,4764.221777,1218.254423,567.2544229,n
23,3,2,Unpred,Same,1472.085875,5237.626933,6271.017031,553,4798.931155,1033.390097,480.3900971,n
23,3,2,Unpred,Same,1464.953143,5165.646491,6077.647308,445,4612.694164,912.0008162,467.0008162,n
23,3,2,Unpred,Same,1488.112609,5358.119581,6381.722689,558,4893.61008,1023.603109,465.6031085,n
23,3,2,Unpred,Same,1467.660955,5397.607774,6522.655635,725,5054.99468,1125.04786,400.0478605,n
23,3,2,Unpred,Same,1452.244253,5085.249129,6022.704297,572,4570.460043,937.455168,365.455168,n
23,3,2,Unpred,Same,1460.575432,5352.130073,6266.525227,595,4805.949795,914.3951538,319.3951538,n
23,3,2,Unpred,Same,1463.925771,5141.989447,6339.330385,980,4875.404614,1197.340938,217.3409381,n
23,3,2,Unpred,Same,1648.870508,5355.039423,6657.252903,1108,5008.382395,1302.21348,194.2134802,n
23,3,2,Unpred,Same,1456.304768,5375.483575,6333.059751,860,4876.754983,957.5761765,97.57617651,n
23,3,2,Unpred,Same,1619.620853,5352.813264,6721.90804,1302,5102.287187,1369.094776,67.09477649,we should go past cinderella
23,3,2,Unpred,Same,1452.744683,5299.765548,6244.958735,923,4792.214051,945.1931868,22.19318677,n
23,3,2,Unpred,Same,1454.183223,5607.219959,6662.379659,1229,5208.196435,1055.159699,-173.8403006,n
27,3,2,Unpred,Same,1661.288058,5345.729145,8313.270351,804,6651.982294,2967.541206,,n
27,3,2,Unpred,Same,1483.520896,5413.363223,8260.759589,725,6777.238693,2847.396366,,y
27,3,2,Unpred,Same,1495.48363,5177.641537,7544.356163,980,6048.872532,2366.714626,1386.714626,n
27,3,2,Unpred,Same,1603.184251,5173.683105,7187.36266,651,5584.178409,2013.679555,1362.679555,n
27,3,2,Unpred,Same,1492.273681,5461.065708,7955.246471,1177,6462.97279,2494.180763,1317.180763,n
27,3,2,Unpred,Same,1476.956431,5176.794592,6828.64689,445,5351.690459,1651.852299,1206.852299,n
27,3,2,Unpred,Same,1495.350469,5317.154867,6812.544523,923,5317.194054,1495.389656,572.3896561,n
27,3,2,Unpred,Same,1504.29441,5595.410362,7277.520785,1273,5773.226374,1682.110422,409.1104225,n
27,3,2,Unpred,Same,1493.668005,5413.340718,6645.847557,860,5152.179551,1232.506839,372.5068391,n
27,3,2,Unpred,Same,1479.575188,5268.298409,6109.444093,553,4629.868905,841.1456836,288.1456836,n
27,3,2,Unpred,Same,1490.822795,5353.313928,6197.804729,595,4706.981934,844.4908019,249.4908019,y
27,3,2,Unpred,Same,1603.068402,5362.22304,6827.67182,1302,5224.603418,1465.44878,163.4487796,n
29,3,2,Unpred,Same,1483.989574,5574.733081,10688.96803,1273,9204.978452,5114.234946,,n
29,3,2,Unpred,Same,1488.542969,5187.044644,8241.242536,445,6752.699567,3054.197892,,n
29,3,2,Unpred,Same,1494.814385,5426.306489,8546.690455,725,7051.87607,3120.383966,,y
29,3,2,Unpred,Same,1439.000561,5261.902694,7542.753401,923,6103.75284,2280.850707,1357.850707,n
29,3,2,Unpred,Same,1680.015871,5375.584395,6250.598582,804,4570.58271,875.0141867,71.0141867,n
30,3,2,Unpred,Same,1651.606156,5218.822384,7892.929477,651,6241.323322,2674.107094,,n
30,3,2,Unpred,Same,1479.707506,5431.436298,8118.014015,725,6638.306509,2686.577717,1961.577717,n
30,3,2,Unpred,Same,1511.337472,5430.45663,7293.715913,860,5782.378441,1863.259282,1003.259282,n
30,3,2,Unpred,Same,1496.200185,5193.896926,6563.374791,445,5067.174605,1369.477865,924.4778646,n
30,3,2,Unpred,Same,1627.123021,5294.414544,6713.449513,553,5086.326492,1419.034969,866.0349691,y
30,3,2,Unpred,Same,1459.601826,5462.961316,6764.02287,531,5304.421045,1301.061554,770.0615544,n
30,3,2,Unpred,Same,1496.952167,5179.602472,6766.941252,980,5269.989084,1587.338779,607.3387792,n
30,3,2,Unpred,Same,1471.944591,5295.294743,6410.008394,923,4938.063804,1114.713651,191.7136514,n
30,3,2,Unpred,Same,1475.787257,5569.612097,6866.646467,1273,5390.85921,1297.03437,24.0343696,n
31,3,2,Unpred,Same,1493.690394,5357.275033,7617.385473,595,6123.695078,2260.11044,1665.11044,n
31,3,2,Unpred,Same,1459.301329,5462.773265,7255.352703,531,5796.051374,1792.579438,1261.579438,n
31,3,2,Unpred,Same,1467.461347,5397.473821,6950.912302,725,5483.450956,1553.438481,828.4384814,n
31,3,2,Unpred,Same,1504.019698,5203.030998,6429.944941,445,4925.925243,1226.913943,781.9139428,n
31,3,2,Unpred,Same,1607.343143,5179.004187,6610.873372,651,5003.530229,1431.869185,780.869185,n
31,3,2,Unpred,Same,1472.953925,5297.390417,6815.245175,923,5342.291249,1517.854758,594.8547576,n
31,3,2,Unpred,Same,1627.112314,5325.038715,6645.330627,804,5018.218313,1320.291912,516.2919119,n
31,3,2,Unpred,Same,1481.477062,5270.186456,6268.538424,553,4787.061362,998.3519677,445.3519677,n
31,3,2,Unpred,Same,1632.327716,5368.387875,6974.770616,1302,5342.442899,1606.382741,304.3827412,n
31,3,2,Unpred,Same,1530.870926,5450.406346,6527.316573,860,4996.445646,1076.910226,216.9102265,n
31,3,2,Unpred,Same,1495.32694,5177.3443,6315.265211,980,4819.938271,1137.920911,157.9209111,n
31,3,2,Unpred,Same,1477.896036,5568.563338,6899.222007,1273,5421.325971,1330.658669,57.65866903,n
32,3,2,Unpred,Same,1659.64156,5355.276773,7730.330363,804,6070.688803,2375.05359,1571.05359,n
32,3,2,Unpred,Same,1502.04784,5292.170328,6808.741331,553,5306.693491,1516.571003,963.5710034,n
32,3,2,Unpred,Same,1503.026137,5482.833586,6756.449664,531,5253.423527,1273.616078,742.6160776,n
32,3,2,Unpred,Same,1650.099396,5214.686816,6303.805442,651,4653.706046,1089.118626,438.118626,n
32,3,2,Unpred,Same,1478.426063,5406.476982,6510.6443,725,5032.218237,1104.167318,379.1673178,n
32,3,2,Unpred,Same,1458.809873,5285.042334,6562.044937,923,5103.235064,1277.002603,354.0026032,n
32,3,2,Unpred,Same,1490.818068,5410.710602,6554.604679,860,5063.786611,1143.894078,283.8940776,n
32,3,2,Unpred,Same,1489.137587,5187.537442,5788.793297,445,4299.65571,601.2558554,156.2558554,n
32,3,2,Unpred,Same,1690.993481,5376.958705,6678.774389,1302,4987.780909,1301.815684,-0.184315796,n
33,3,2,Unpred,Same,1493.83414,5584.085267,9000.507441,1273,7506.673301,3416.422173,,y
33,3,2,Unpred,Same,1475.220028,5263.768485,7909.564323,553,6434.344295,2645.795837,,n
33,3,2,Unpred,Same,1480.626826,5265.156124,7593.567128,551,6112.940302,2328.411005,1777.411005,n
33,3,2,Unpred,Same,1657.948116,5392.729394,7944.589533,1302,6286.641417,2551.860139,1249.860139,n
33,3,2,Unpred,Same,1501.301281,5200.249919,6831.996098,445,5330.694817,1631.746179,1186.746179,n
33,3,2,Unpred,Same,1479.161259,5111.463294,6650.239773,572,5171.078515,1538.776479,966.776479,n
33,3,2,Unpred,Same,1478.678465,5507.200906,6949.745,531,5471.066535,1442.544094,911.5440938,n
33,3,2,Unpred,Same,1649.703324,5219.624736,6777.330741,651,5127.627417,1557.706004,906.7060045,n
33,3,2,Unpred,Same,1490.904879,5422.067206,7022.981256,725,5532.076378,1600.91405,875.9140505,n
33,3,2,Unpred,Same,1494.07275,5413.469296,6949.062954,860,5454.990203,1535.593658,675.5936579,n
33,3,2,Unpred,Same,1477.259728,5347.194566,6551.084641,558,5073.824913,1203.890075,645.890075,n
33,3,2,Unpred,Same,1628.601575,5336.510755,7021.275671,1108,5392.674096,1684.764916,576.7649162,n
33,3,2,Unpred,Same,1668.841876,5376.33156,6713.452496,804,5044.61062,1337.120936,533.1209356,n
33,3,2,Unpred,Same,1484.446267,5616.097112,7348.918071,1229,5864.471805,1732.82096,503.8209599,n
33,3,2,Unpred,Same,1475.479846,5300.14734,6703.690053,923,5228.210207,1403.542713,480.5427131,n
33,3,2,Unpred,Same,1486.152809,5349.060324,6409.896096,595,4923.743287,1060.835771,465.8357714,N
33,3,2,Unpred,Same,1511.858119,5457.186141,7040.890111,1177,5529.031991,1583.70397,406.7039701,n
33,3,2,Unpred,Same,1451.479699,5134.904476,6490.966237,980,5039.486538,1356.061761,376.0617607,n
34,3,2,Unpred,Same,1457.112579,5276.071763,7930.822429,923,6473.70985,2654.750666,1731.750666,n
34,3,2,Unpred,Same,1482.663677,5387.303703,7483.58672,553,6000.923043,2096.283017,1543.283017,n
34,3,2,Unpred,Same,1481.752673,5428.469984,7413.35477,725,5931.602097,1984.884786,1259.884786,n
34,3,2,Unpred,Same,1650.133173,5359.004887,7246.5897,804,5596.456527,1887.584813,1083.584813,n
34,3,2,Unpred,Same,1489.06146,5170.859227,7168.362287,980,5679.300826,1997.50306,1017.50306,n
34,3,2,Unpred,Same,1612.492504,5346.633274,7614.558746,1302,6002.066242,2267.925472,965.9254719,n
34,3,2,Unpred,Same,1453.723825,5543.926807,7650.308439,1273,6196.584614,2106.381632,833.381632,n
34,3,2,Unpred,Same,1442.579454,5443.172712,6804.48367,531,5361.904216,1361.310958,830.3109578,n
34,3,2,Unpred,Same,1671.446739,5240.146976,6590.728888,651,4919.282149,1350.581912,699.5819116,n
34,3,2,Unpred,Same,1510.293121,5459.214376,7292.013094,1177,5781.719973,1832.798719,655.7987186,n
34,3,2,Unpred,Same,1465.726491,5385.118764,6812.221002,860,5346.494511,1427.102238,567.1022376,n
34,3,2,Unpred,Same,1468.911677,5165.773868,6075.116305,445,4606.204628,909.3424371,464.3424371,n
35,3,2,Unpred,Same,1474.221925,5564.349439,7929.424638,1273,6455.202713,2365.075198,1092.075198,y
35,3,2,Unpred,Same,1486.775226,5389.748383,7049.161349,595,5562.386123,1659.412966,1064.412966,n
35,3,2,Unpred,Same,1480.918098,5178.858515,6585.397994,445,5104.479896,1406.539479,961.5394789,y
35,3,2,Unpred,Same,1484.639311,5404.531505,7192.709263,860,5708.069952,1788.177758,928.1777575,n
35,3,2,Unpred,Same,1509.020475,5191.995443,7045.570042,980,5536.549568,1853.5746,873.5745999,n
35,3,2,Unpred,Same,1486.710915,5270.040243,6573.522949,553,5086.812035,1303.482707,750.4827068,n
35,3,2,Unpred,Same,1644.668191,5220.303182,6420.133451,651,4775.465261,1199.83027,548.8302696,y
35,3,2,Unpred,Same,1481.269867,5461.457318,6446.275442,531,4965.005574,984.8181235,453.8181235,n
35,3,2,Unpred,Same,1461.47398,5285.295517,6494.650244,923,5033.176264,1209.354728,286.3547276,n
35,3,2,Unpred,Same,1681.805659,5390.28757,6831.397212,1302,5149.591554,1441.109642,139.1096423,n
36,3,2,Unpred,Same,1623.136565,5299.411741,8375.445621,1108,6752.309056,3076.03388,1968.03388,
36,3,2,Unpred,Same,1651.135489,5357.47541,7847.436508,804,6196.30102,2489.961098,1685.961098,
36,3,2,Unpred,Same,1464.121292,5334.599304,7421.769974,558,5957.648682,2087.170671,1529.170671,
36,3,2,Unpred,Same,1468.113592,5321.941787,7045.344564,595,5577.230972,1723.402777,1128.402777,
36,3,2,Unpred,Same,1496.451644,5195.864316,6755.630764,445,5259.17912,1559.766448,1114.766448,
36,3,2,Unpred,Same,1672.202516,5220.34763,6944.600597,651,5272.398081,1724.252967,1073.252967,
36,3,2,Unpred,Same,1454.607003,5448.737466,6929.497743,531,5474.89074,1480.760277,949.7602769,
36,3,2,Unpred,Same,1722.039687,5669.897684,7755.380362,1177,6033.340675,2085.482678,908.4826778,
36,3,2,Unpred,Same,1474.258374,5405.557477,6868.584004,725,5394.32563,1463.026527,738.0265267,
36,3,2,Unpred,Same,1451.416463,5259.502587,6517.409299,551,5065.992836,1257.906712,706.906712,
36,3,2,Unpred,Same,1445.003572,5600.7381,7475.501092,1229,6030.497519,1874.762991,645.7629912,
36,3,2,Unpred,Same,1475.107904,5299.525589,6753.319997,923,5278.212093,1453.794408,530.7944082,
36,3,2,Unpred,Same,1455.767051,5095.204832,6026.172274,572,4570.405223,930.9674416,358.9674416,
36,3,2,Unpred,Same,1473.993512,5564.868001,6842.084988,1273,5368.091477,1277.216988,4.2169876,
38,3,2,Unpred,Same,1659.377228,5343.670509,9788.77213,804,8129.394902,4445.101621,,n
38,3,2,Unpred,Same,1653.009013,5230.947748,8304.507362,651,6651.498349,3073.559614,,n
38,3,2,Unpred,Same,1493.40411,5192.126316,7712.655266,445,6219.251156,2520.52895,,y
38,3,2,Unpred,Same,1494.503899,5425.717073,7644.963007,725,6150.459109,2219.245934,1494.245934,y
38,3,2,Unpred,Same,1468.118682,5331.554359,7327.330622,595,5859.211939,1995.776263,1400.776263,n
38,3,2,Unpred,Same,1512.564878,5430.793962,7664.205818,860,6151.640939,2233.411856,1373.411856,n
38,3,2,Unpred,Same,1475.744406,5301.483825,7438.98989,923,5963.245484,2137.506065,1214.506065,n
38,3,2,Unpred,Same,1467.678322,5467.035177,7108.965227,531,5641.286905,1641.93005,1110.93005,n
38,3,2,Unpred,Same,1497.952074,5588.460885,7791.102494,1273,6293.150419,2202.641609,929.6416089,n
38,3,2,Unpred,Same,1628.586863,5362.761579,7354.426184,1302,5725.839321,1991.664605,689.6646049,n
38,3,2,Unpred,Same,1474.961653,5159.800537,6826.341936,980,5351.380282,1666.541398,686.5413984,n
39,3,2,Unpred,Same,1670.253033,5377.278972,7659.950726,804,5989.697693,2282.671754,1478.671754,
39,3,2,Unpred,Same,1476.055641,5479.92647,7306.278738,531,5830.223097,1826.352268,1295.352268,
39,3,2,Unpred,Same,1498.161487,5282.34356,6722.181674,553,5224.020187,1439.838114,886.8381142,
39,3,2,Unpred,Same,1456.042689,5386.332709,6790.624085,725,5334.581396,1404.291376,679.2913755,
39,3,2,Unpred,Same,1492.657007,5435.345343,6971.551224,860,5478.894217,1536.205881,676.2058808,
39,3,2,Unpred,Same,1450.510016,5132.103069,6670.553602,980,5220.043586,1538.450532,558.4505323,
39,3,2,Unpred,Same,1628.424934,5363.826107,7124.095508,1302,5495.670574,1760.269401,458.2694007,
39,3,2,Unpred,Same,1485.787309,5183.631142,6079.565021,445,4593.777712,895.9338789,450.9338789,
39,3,2,Unpred,Same,1667.628927,5236.700363,6251.788551,651,4584.159624,1015.088188,364.0881877,
39,3,2,Unpred,Same,1476.665035,5569.181174,8997.225895,1273,7520.560859,3428.044721,0,
39,3,2,Unpred,Same,1449.221506,5386.086543,8112.273829,595,6663.052324,2726.187287,0,
42,3,2,Unpred,Same,1493.820763,5282.446818,7266.630179,553,5772.809416,1984.18336,1431.18336,
42,3,2,Unpred,Same,1466.973029,5397.966421,7401.956525,725,5934.983496,2003.990104,1278.990104,
42,3,2,Unpred,Same,1618.543779,5187.24569,6971.755036,651,5353.211257,1784.509346,1133.509346,
42,3,2,Unpred,Same,1452.40247,5277.278656,7286.864918,923,5834.462448,2009.586262,1086.586262,
42,3,2,Unpred,Same,1461.548925,5161.559026,6451.087468,445,4989.538542,1289.528441,844.5284414,
42,3,2,Unpred,Same,1500.930966,5361.050822,6658.622243,595,5157.691277,1297.571422,702.5714216,
42,3,2,Unpred,Same,1474.754281,5160.625132,6520.004801,980,5045.25052,1359.379669,379.3796688,
42,3,2,Unpred,Same,1442.86232,5535.110226,7145.4738,1273,5702.611479,1610.363573,337.363573,
42,3,2,Unpred,Same,1660.374752,5401.771609,6971.031954,1302,5310.657202,1569.260345,267.2603448,
42,3,2,Unpred,Same,1458.99104,5394.244756,6463.900192,860,5004.909151,1069.655436,209.6554358,
42,3,2,Unpred,Same,1634.835279,5342.690041,9237.902717,804,7603.067438,3895.212676,0,
42,3,2,Unpred,Same,1479.000978,5969.909027,8920.537695,531,7441.536717,2950.628668,0,
43,3,2,Unpred,Same,1451.44143,5241.010636,7122.783272,553,5671.341842,1881.772637,1328.772637,
43,3,2,Unpred,Same,1430.02449,5278.073576,7519.9319,923,6089.90741,2241.858324,1318.858324,
43,3,2,Unpred,Same,1486.324294,5405.493427,7389.873169,860,5903.548875,1984.379742,1124.379742,
43,3,2,Unpred,Same,1458.678592,5149.745425,6554.107628,445,5095.429036,1404.362202,959.3622023,
43,3,2,Unpred,Same,1652.998978,5196.822644,6705.247301,651,5052.248323,1508.424656,857.4246562,
43,3,2,Unpred,Same,1463.974076,5327.776412,6744.701858,595,5280.727782,1416.925446,821.9254456,
43,3,2,Unpred,Same,1612.711785,5343.059011,7386.495525,1302,5773.78374,2043.436514,741.4365136,
43,3,2,Unpred,Same,1465.845597,5148.3794,6686.858741,980,5221.013144,1538.479342,558.4793416,
43,3,2,Unpred,Same,1479.306336,5466.474364,6510.176148,531,5030.869812,1043.701784,512.7017839,
43,3,2,Unpred,Same,1639.581435,5348.585987,8283.423114,804,6643.841679,2934.837127,0,
44,3,2,Unpred,Same,1482.611983,5572.073746,8078.528705,1273,6595.916722,2506.454959,1233.454959,
44,3,2,Unpred,Same,1473.682719,5156.585079,7078.129358,980,5604.446639,1921.54428,941.5442796,
44,3,2,Unpred,Same,1461.730104,5285.273306,7049.062958,923,5587.332854,1763.789652,840.7896525,
